Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,user id,Interaction type,Date,Time,Product Name,Is Amazon Seller
2807.0,45.0,Female,Blouse,Clothing,39.0,South Carolina,L,Purple,Spring,2.7,No,Standard,0,No,50.0,Credit Card,Annually,2807.0,like,2023-09-16,10:00:00,"Manhattan Toy Playtime Plush Toy, Giraffe Travel",Y
2808.0,56.0,Female,Hoodie,Clothing,100.0,Maryland,M,Charcoal,Spring,4.4,No,2-Day Shipping,0,No,10.0,Debit Card,Fortnightly,2808.0,purchase,2023-09-17,10:00:00,"DC Super Hero Girls Batgirl 6"" Action Figure",Y
2809.0,49.0,Female,Skirt,Clothing,62.0,Tennessee,M,Beige,Spring,3.9,No,Free Shipping,0,No,45.0,PayPal,Every 3 Months,2809.0,purchase,2023-09-18,10:00:00,Premium Heavy Weight Assorted Cutlery | Marine Blue | Pack of 24 | Party Supply,Y
2810.0,66.0,Female,Shorts,Clothing,98.0,Arkansas,XL,Teal,Summer,3.0,No,Standard,0,No,27.0,Debit Card,Quarterly,2810.0,purchase,2023-09-19,10:00:00,Doc McStuffins Toy Hospital Care Cart,Y
2811.0,27.0,Female,Jeans,Clothing,31.0,Arizona,M,Purple,Summer,4.0,No,Standard,0,No,10.0,Debit Card,Fortnightly,2811.0,view,2023-09-20,10:00:00,"Elenco Helping Hands with 2 .5"" Magnifying Glass | Work Bench Must Have | Case-Iron Base | Chrome Plated for Long Life | Glass Lens",Y
2812.0,69.0,Female,Jacket,Outerwear,89.0,Ohio,M,Blue,Fall,3.7,No,Store Pickup,0,No,19.0,Credit Card,Quarterly,2812.0,like,2023-09-21,10:00:00,Little Red Tool Box: Word Family Tiles,Y
2813.0,66.0,Female,Hoodie,Clothing,91.0,North Dakota,XL,Magenta,Fall,3.8,No,Store Pickup,0,No,1.0,Credit Card,Every 3 Months,2813.0,view,2023-09-22,10:00:00,"Crocodile Creek Kids Backyard Friends Flip Straw Girls Tritan Eco Drinking Bottle, Teal, 7""",Y
2814.0,45.0,Female,Shirt,Clothing,50.0,Vermont,S,Maroon,Summer,3.3,No,2-Day Shipping,0,No,39.0,Debit Card,Quarterly,2814.0,like,2023-09-23,10:00:00,"Infantino Wrist Rattles, Monkey and Panda",Y
2815.0,31.0,Female,T-shirt,Clothing,32.0,Minnesota,L,Gold,Winter,3.6,No,Standard,0,No,14.0,Bank Transfer,Monthly,2815.0,like,2023-09-24,10:00:00,"Melissa & Doug Pug Dog (Lifelike Stuffed Animal, Great Gift for Girls and Boys - Best for 3, 4, 5 Year Olds and Up)",Y
2816.0,33.0,Female,Blouse,Clothing,67.0,Idaho,L,Black,Fall,3.9,No,Free Shipping,0,No,40.0,Venmo,Every 3 Months,2816.0,purchase,2023-09-25,10:00:00,Wreck It Ralph 2 Disney's Ralph Breaks The Internet Talking Vanellope Toy,Y
2817.0,43.0,Female,Skirt,Clothing,28.0,Maryland,M,Black,Spring,3.5,No,Free Shipping,0,No,45.0,Venmo,Weekly,2817.0,view,2023-09-26,10:00:00,"School Smart Vinyl Art Smock Apron, 22 x 16 Inches, Red",Y
2818.0,25.0,Female,Backpack,Accessories,65.0,South Carolina,XL,Yellow,Winter,3.4,No,Standard,0,No,6.0,Venmo,Weekly,2818.0,like,2023-09-27,10:00:00,"amscan ""PJ Masks Mega Mix Value Pack Favors, Party Favor",Y
2819.0,46.0,Female,Shorts,Clothing,73.0,California,M,Turquoise,Fall,4.7,No,Next Day Air,0,No,12.0,Debit Card,Annually,2819.0,purchase,2023-09-28,10:00:00,Rubie's Costume Co - Monster High Howleen Wig,Y
2820.0,67.0,Female,Shirt,Clothing,27.0,Georgia,L,Lavender,Spring,3.0,No,Free Shipping,0,No,19.0,Cash,Monthly,2820.0,purchase,2023-10-10,08:00:00,Melissa & Doug Personalized Pattern Blocks & Boards Classic Toy,Y
2821.0,26.0,Female,Backpack,Accessories,89.0,Vermont,L,Yellow,Summer,3.9,No,Free Shipping,0,No,5.0,Cash,Bi-Weekly,2821.0,purchase,2023-10-11,08:00:00,SwimWays Sea Squirts Swim Trainer Life Jacket - Blue Shark,Y
2822.0,35.0,Female,Shoes,Footwear,72.0,Georgia,L,Olive,Summer,4.5,No,Standard,0,No,37.0,Venmo,Monthly,2822.0,view,2023-10-12,08:00:00,Star Wars: Age of Rebellion Beginner Game,Y
2823.0,61.0,Female,Skirt,Clothing,37.0,New Jersey,S,Brown,Fall,4.1,No,Standard,0,No,33.0,PayPal,Quarterly,2823.0,like,2023-10-13,08:00:00,Funko Pop! Rides: Ice Cube in Impala,Y
2824.0,26.0,Female,Dress,Clothing,63.0,Utah,M,Olive,Summer,4.5,No,Standard,0,No,47.0,Debit Card,Bi-Weekly,2824.0,view,2023-10-14,08:00:00,Barbie Babysitters Inc. Diaper Baby Story Pack,Y
2825.0,39.0,Female,Hat,Accessories,90.0,Utah,M,Purple,Fall,4.0,No,Free Shipping,0,No,49.0,Debit Card,Quarterly,2825.0,like,2023-10-15,08:00:00,Conan - Book of Skelos,Y
2826.0,69.0,Female,Handbag,Accessories,62.0,North Carolina,M,Yellow,Winter,4.3,No,2-Day Shipping,0,No,28.0,Bank Transfer,Annually,2826.0,like,2023-10-16,08:00:00,amscan Christmas Red Snowflake Fling Bin | Party Supply,Y
2827.0,32.0,Female,Handbag,Accessories,43.0,Florida,L,Brown,Fall,3.6,No,Express,0,No,23.0,Venmo,Annually,2827.0,purchase,2023-10-17,08:00:00,Marvel Groot PVC Bank,Y
2828.0,20.0,Female,Blouse,Clothing,96.0,Wisconsin,M,Magenta,Fall,3.1,No,Next Day Air,0,No,11.0,Bank Transfer,Bi-Weekly,2828.0,view,2023-10-18,08:00:00,Funko Marvel Captain America Pop Vinyl Figure,Y
2829.0,25.0,Female,Scarf,Accessories,83.0,Tennessee,L,Lavender,Fall,2.6,No,Standard,0,No,33.0,PayPal,Quarterly,2829.0,like,2023-10-19,08:00:00,"Waboba Water Bouncing Zag Ball, Multicolor",Y
2830.0,56.0,Female,Jewelry,Accessories,67.0,Arizona,XL,Teal,Fall,3.4,No,Next Day Air,0,No,47.0,Cash,Weekly,2830.0,purchase,2023-10-20,08:00:00,"Amscan Soccer Latex Balloons, Party Decoration",Y
2831.0,63.0,Female,Skirt,Clothing,90.0,Oregon,L,Cyan,Spring,2.9,No,Store Pickup,0,No,13.0,Venmo,Every 3 Months,2831.0,purchase,2023-10-21,08:00:00,"REVELL USA, LLC 854489 Plastic Model KIT, 70 Pontiac Firebird",Y
2832.0,34.0,Female,Hoodie,Clothing,53.0,Virginia,L,Pink,Winter,5.0,No,Express,0,No,4.0,Credit Card,Weekly,2832.0,view,2023-10-22,08:00:00,Rhode Island Novelty 2 Inch Multi-Color Pattern Rubber Duck (12 Piece),Y
2833.0,29.0,Female,Scarf,Accessories,37.0,Maryland,M,Magenta,Summer,4.6,No,Standard,0,No,40.0,PayPal,Quarterly,2833.0,like,2023-10-23,08:00:00,"Aurora World 7.5"" Fantasma, Black, Orange, Pink, Silver",Y
2834.0,43.0,Female,Jeans,Clothing,56.0,Arkansas,M,Teal,Fall,3.3,No,Free Shipping,0,No,19.0,Cash,Monthly,2834.0,view,2023-10-24,08:00:00,Springbok Puzzles - Feathered Friends Jigsaw Puzzle - 500 Pieces - Large 18 Inch by 23.5 Inch Puzzle,Y
2835.0,39.0,Female,Jacket,Outerwear,43.0,Texas,M,Indigo,Fall,2.9,No,2-Day Shipping,0,No,17.0,Credit Card,Weekly,2835.0,like,2023-10-25,08:00:00,"Party Essentials Hard Plastic Two Piece 5-Ounce Champagne Flutes, Neon Pink, 10 Count",Y
2836.0,33.0,Female,T-shirt,Clothing,84.0,Vermont,S,Pink,Winter,4.9,No,Free Shipping,0,No,7.0,Venmo,Annually,2836.0,like,2023-10-26,08:00:00,"Hot Wheels Star Wars Darth Vader Tie Advanced Vs. Luke Skywalker X-wing Fighter 2-pack, Vehicle",Y
2837.0,51.0,Female,Pants,Clothing,50.0,Wyoming,M,Charcoal,Winter,5.0,No,2-Day Shipping,0,No,21.0,Cash,Bi-Weekly,2837.0,purchase,2023-10-27,08:00:00,Disney Mickey Mouse Advent Calendar (Amazon Exclusive),Y
2838.0,65.0,Female,Shoes,Footwear,88.0,Alabama,M,Brown,Summer,4.5,No,Express,0,No,44.0,PayPal,Weekly,2838.0,view,2023-10-28,08:00:00,Rhode Island Novelty 2.5 Inch Coil Bracelet Keychains Assorted Colors 12-Pack,Y
2839.0,51.0,Female,Jacket,Outerwear,50.0,Maine,M,Blue,Fall,3.7,No,Free Shipping,0,No,2.0,Bank Transfer,Weekly,2839.0,like,2023-10-29,08:00:00,Real Barcelona Soccer Gameday Field Set,Y
2840.0,70.0,Female,Scarf,Accessories,80.0,South Dakota,L,Teal,Summer,2.8,No,Store Pickup,0,No,30.0,Bank Transfer,Monthly,2840.0,purchase,2023-10-30,08:00:00,Funko Pop Disney: Lilo & Stitch - Stitch Seated Action Figure,Y
2841.0,40.0,Female,T-shirt,Clothing,47.0,West Virginia,L,Pink,Spring,3.5,No,Store Pickup,0,No,41.0,Cash,Annually,2841.0,purchase,2023-10-31,08:00:00,"Wild Republic Unicorn Plush, Stuffed Animal, Plush Toy, Unicorn Party Supplies, White Stars 12""",Y
2842.0,19.0,Female,Dress,Clothing,33.0,Ohio,XL,Magenta,Winter,3.0,No,2-Day Shipping,0,No,31.0,Cash,Weekly,2842.0,view,2023-11-01,08:00:00,Lauri Crepe Rubber Puzzles - Dinosaur,Y
2843.0,28.0,Female,Coat,Outerwear,100.0,Arizona,L,Green,Fall,4.3,No,Standard,0,No,48.0,Debit Card,Quarterly,2843.0,like,2023-11-02,08:00:00,"MightySkins Skin Compatible with DJI Inspire 2 - Red Mystic Flames | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA",N
2844.0,51.0,Female,Sweater,Clothing,26.0,Ohio,M,White,Summer,3.6,No,Store Pickup,0,No,41.0,Venmo,Weekly,2844.0,view,2023-11-03,08:00:00,"BePuzzled Original 3D Crystal Jigsaw Puzzle - Panda Bear & Baby Animal Assembly Brain Teaser, Fun Model Toy Gift Decoration for Adults & Kids Age 12 & Up, 50Piece (Level 1)",Y
2845.0,32.0,Female,Hat,Accessories,79.0,New Mexico,M,Indigo,Summer,4.4,No,Standard,0,No,42.0,Venmo,Annually,2845.0,like,2023-11-04,08:00:00,"School Smart Positive and Negative Number Dice, Set of 12",Y
2846.0,26.0,Female,Backpack,Accessories,77.0,South Dakota,L,Lavender,Summer,4.1,No,Express,0,No,39.0,Debit Card,Every 3 Months,2846.0,like,2023-11-05,08:00:00,"Melissa & Doug Children's Book - Hugs (Board Book with 5 Play Tags to Tuck into Pockets, Great Gift for Girls and Boys - Best for Babies and Toddlers, 12 Month Olds, 1 and 2 Year Olds)",Y
2847.0,50.0,Female,Socks,Clothing,36.0,Oklahoma,XL,Black,Fall,2.8,No,Next Day Air,0,No,15.0,PayPal,Bi-Weekly,2847.0,purchase,2023-11-06,08:00:00,WWE Big Cass Elite Collection Action Figure,Y
2848.0,68.0,Female,Jewelry,Accessories,21.0,Connecticut,L,Charcoal,Winter,2.8,No,Free Shipping,0,No,3.0,PayPal,Every 3 Months,2848.0,view,2023-11-07,08:00:00,"Fantasy Fields TD-12806A Girls Ballet Swan Lake Ballerina Set of Bookends, White/Pink",Y
2849.0,33.0,Female,Boots,Footwear,72.0,Wisconsin,L,Gray,Fall,4.9,No,Store Pickup,0,No,28.0,Bank Transfer,Quarterly,2849.0,like,2023-11-08,08:00:00,Anatomy and Injuries of The Hand and Wrist Anatomical Chart,Y
2850.0,56.0,Female,Coat,Outerwear,25.0,New Hampshire,M,Gold,Spring,4.1,No,Express,0,No,27.0,PayPal,Bi-Weekly,2850.0,view,2023-11-09,08:00:00,Asmodee Kemet,Y
2851.0,57.0,Female,Sweater,Clothing,79.0,Nebraska,M,Silver,Spring,3.0,No,Store Pickup,0,No,36.0,Debit Card,Annually,2851.0,like,2023-11-10,08:00:00,G-Made 51409S R1 LED Lightbar (3 Lights),Y
2852.0,58.0,Female,Blouse,Clothing,73.0,Nevada,L,Teal,Summer,3.0,No,Store Pickup,0,No,42.0,Debit Card,Monthly,2852.0,like,2023-11-11,08:00:00,"Vallejo Game Color Steel Grey Paint, 17ml",Y
2853.0,40.0,Female,Belt,Accessories,71.0,New York,M,Magenta,Spring,3.0,No,Store Pickup,0,No,30.0,Venmo,Weekly,2853.0,purchase,2023-11-12,08:00:00,"Small Foot Wooden Toys Parking Garage Playset, with 3 Floors, an Elevator & Helicopter Landing Pad & More Designed for Ages 3+",Y
2854.0,37.0,Female,Hat,Accessories,48.0,Pennsylvania,M,Magenta,Winter,3.2,No,Next Day Air,0,No,9.0,PayPal,Weekly,2854.0,view,2023-11-13,08:00:00,Lauri Pocket Chart Cards - Alphabet Letters,Y
2855.0,36.0,Female,Sandals,Footwear,28.0,Delaware,M,Beige,Fall,2.7,No,Store Pickup,0,No,25.0,Venmo,Monthly,2855.0,like,2023-11-14,08:00:00,Catalyst Game Labs Dragonfire Adventures Ravaging The Sword Coast,Y
2856.0,29.0,Female,Boots,Footwear,95.0,Mississippi,S,Maroon,Winter,3.8,No,2-Day Shipping,0,No,33.0,PayPal,Quarterly,2856.0,purchase,2023-11-15,08:00:00,"Didax Educational Resources Bug Counters, 72",Y
2857.0,65.0,Female,Jacket,Outerwear,48.0,Iowa,M,Indigo,Winter,3.5,No,2-Day Shipping,0,No,31.0,Credit Card,Monthly,2857.0,purchase,2023-11-16,08:00:00,Rubie's Costume Co - Tokidoki Girls Donutrlla Headband,Y
2858.0,44.0,Female,Dress,Clothing,93.0,Utah,S,Maroon,Spring,3.8,No,Next Day Air,0,No,35.0,Debit Card,Monthly,2858.0,purchase,2023-11-17,08:00:00,"Mezco Toyz Sons Of Anarchy 6"" Clay Bobblehead",Y
2859.0,34.0,Female,Jeans,Clothing,87.0,Maryland,L,Teal,Summer,3.8,No,2-Day Shipping,0,No,46.0,Bank Transfer,Monthly,2859.0,view,2023-11-18,08:00:00,"Vallejo Acrylic Paint, White Grey",Y
2860.0,31.0,Female,Shorts,Clothing,32.0,Utah,L,Yellow,Fall,3.4,No,Express,0,No,29.0,Bank Transfer,Annually,2860.0,like,2023-11-19,08:00:00,"Dave Mirra Boys 8110-06T 20-Inch Redefin/Mirraco Bike, Bright Red/Black/White",Y
2861.0,28.0,Female,Shirt,Clothing,38.0,Rhode Island,M,Gold,Spring,2.9,No,Next Day Air,0,No,49.0,Bank Transfer,Weekly,2861.0,view,2023-11-20,08:00:00,"Bloomingville AH0263 Wall Décor, White",Y
2862.0,66.0,Female,Coat,Outerwear,54.0,Maryland,M,Teal,Fall,3.4,No,Free Shipping,0,No,27.0,Credit Card,Monthly,2862.0,like,2023-11-21,08:00:00,Dirt Racetrack Backdrop Party Accessory (1 count) (1/Pkg),Y
2863.0,68.0,Female,Coat,Outerwear,75.0,Hawaii,S,Violet,Summer,4.7,No,Store Pickup,0,No,5.0,Bank Transfer,Every 3 Months,2863.0,like,2023-11-22,08:00:00,MLB Diztracto Fidget Spinnerz - 3 Way,Y
2864.0,37.0,Female,T-shirt,Clothing,56.0,Connecticut,M,Yellow,Fall,3.9,No,2-Day Shipping,0,No,18.0,Venmo,Monthly,2864.0,purchase,2023-11-23,08:00:00,Shrinky Dinks Misty White 6 Sheet Creative Pack,Y
2865.0,58.0,Female,Sweater,Clothing,43.0,Illinois,S,Maroon,Fall,3.6,No,Store Pickup,0,No,31.0,Venmo,Weekly,2865.0,view,2023-11-24,08:00:00,Bigjigs Rail Container Shipping Yard for Train Set,Y
2866.0,28.0,Female,Skirt,Clothing,97.0,California,M,Silver,Fall,3.7,No,Free Shipping,0,No,27.0,Cash,Fortnightly,2866.0,like,2023-11-25,08:00:00,"Barbie Light-Up Fairy Dress Costume, Child's Small",Y
2867.0,54.0,Female,Blouse,Clothing,75.0,Connecticut,S,Violet,Summer,3.1,No,Free Shipping,0,No,19.0,Cash,Annually,2867.0,purchase,2023-11-26,08:00:00,Swingan - Trapeze Swing bar - Vinyl Coated Chain - Fully Assembled - Green,Y
2868.0,21.0,Female,Sneakers,Footwear,55.0,Colorado,L,White,Summer,4.9,No,Next Day Air,0,No,33.0,Cash,Fortnightly,2868.0,purchase,2023-11-27,08:00:00,Prince Lionheart Wheely Bug Large,Y
2869.0,45.0,Female,Backpack,Accessories,49.0,Colorado,M,Black,Winter,2.6,No,Next Day Air,0,No,42.0,PayPal,Every 3 Months,2869.0,view,2023-11-28,08:00:00,Max Factory Love Live! Eli Ayase (Cheerleader Version) FigFix Statue,Y
2870.0,57.0,Female,Socks,Clothing,58.0,Georgia,M,White,Summer,4.2,No,Standard,0,No,16.0,Bank Transfer,Weekly,2870.0,like,2023-11-29,08:00:00,Hape Family Pets Wooden Doll House Animals,Y
2871.0,47.0,Female,Jewelry,Accessories,34.0,North Dakota,M,Blue,Winter,4.8,No,Free Shipping,0,No,49.0,Debit Card,Every 3 Months,2871.0,view,2023-11-30,08:00:00,Manhattan Toy Snuggle Pod Snuggle Bug First Baby Doll with Cozy Sleep Sack for Ages 6 Months and Up,Y
2872.0,46.0,Female,Shorts,Clothing,43.0,Idaho,S,Black,Summer,2.7,No,2-Day Shipping,0,No,40.0,Venmo,Bi-Weekly,2872.0,like,2023-12-01,08:00:00,Elena of Avalor Crown Princess DecoSet Cake Topper,Y
2873.0,63.0,Female,Jewelry,Accessories,48.0,Connecticut,L,Olive,Fall,2.6,No,Next Day Air,0,No,5.0,Cash,Annually,2873.0,like,2023-12-02,08:00:00,"Redcat Racing 02075 Steering Bell Crank, 1Piece",Y
2874.0,44.0,Female,Sweater,Clothing,40.0,Montana,M,Teal,Spring,2.6,No,Free Shipping,0,No,8.0,Bank Transfer,Monthly,2874.0,purchase,2023-12-03,08:00:00,Rubie's Justice League Boys Aquaman Costume,Y
2875.0,36.0,Female,Shirt,Clothing,29.0,Colorado,L,Silver,Summer,3.1,No,Standard,0,No,2.0,Debit Card,Annually,2875.0,view,2023-12-04,08:00:00,Creativity for Kids 6192000 Sweater Ornaments - Create 3 Ugly Sweater Christmas Tree Ornaments - Holiday Crafts for Kids Multicolor,Y
2876.0,24.0,Female,Pants,Clothing,81.0,Kentucky,M,Pink,Fall,2.6,No,Free Shipping,0,No,14.0,Debit Card,Weekly,2876.0,like,2023-12-05,08:00:00,Aquarius Harry Potter Playing Cards,Y
2877.0,65.0,Female,Hoodie,Clothing,84.0,New Mexico,M,Charcoal,Spring,3.4,No,2-Day Shipping,0,No,5.0,Bank Transfer,Fortnightly,2877.0,purchase,2023-12-06,08:00:00,Huina 2.4Ghz Radio Control Alloy 6 Channel 4 Wheel Excavator Remote Control High Simulation Truck,Y
2878.0,32.0,Female,Socks,Clothing,46.0,New Jersey,M,Silver,Summer,3.6,No,Standard,0,No,34.0,Venmo,Monthly,2878.0,purchase,2023-12-07,08:00:00,7 Wonders,Y
2879.0,63.0,Female,Dress,Clothing,86.0,California,L,Turquoise,Summer,4.3,No,Next Day Air,0,No,13.0,Bank Transfer,Annually,2879.0,view,2023-12-08,08:00:00,3Doodler Start Product Design Themed Activity Kit (3D Pen Not Included),Y
2880.0,62.0,Female,Blouse,Clothing,57.0,North Dakota,XL,Turquoise,Winter,4.9,No,Free Shipping,0,No,31.0,Venmo,Annually,2880.0,like,2023-12-09,08:00:00,Learning Resources Dino-Sorters Deluxe Activity Set,Y
2881.0,19.0,Female,Skirt,Clothing,61.0,Florida,L,Beige,Winter,4.8,No,Store Pickup,0,No,43.0,PayPal,Quarterly,2881.0,view,2023-12-10,08:00:00,"Calypso Studios Inc. 3"" Comforting Clay Cross Clip, Blue Block",Y
2882.0,38.0,Female,Backpack,Accessories,90.0,Texas,M,Cyan,Winter,4.2,No,Free Shipping,0,No,6.0,Bank Transfer,Annually,2882.0,like,2023-12-11,08:00:00,Funko Pop! Animation: Simpsons - Lisa-Saxophone,Y
2883.0,59.0,Female,Blouse,Clothing,51.0,Oklahoma,L,Gold,Winter,2.6,No,Store Pickup,0,No,23.0,Credit Card,Bi-Weekly,2883.0,like,2023-12-12,08:00:00,Redcat Racing Everest Gen7 Pro 1/10 4WD RTR Scale Rock Crawler,Y
2884.0,22.0,Female,Socks,Clothing,48.0,Rhode Island,XL,Silver,Spring,3.2,No,Standard,0,No,10.0,PayPal,Weekly,2884.0,purchase,2023-12-13,08:00:00,Monopoly Junior Electronic Banking,Y
2885.0,55.0,Female,Boots,Footwear,50.0,Arkansas,M,Purple,Summer,3.4,No,2-Day Shipping,0,No,47.0,Credit Card,Every 3 Months,2885.0,view,2023-12-14,08:00:00,Swagtron Swagboard Outlaw T6 Off-Road Hoverboard,Y
2886.0,29.0,Female,Backpack,Accessories,82.0,Nevada,M,Yellow,Summer,3.5,No,Next Day Air,0,No,14.0,Credit Card,Bi-Weekly,2886.0,like,2023-12-15,08:00:00,"Fun Furnishings Teen Chair, Fuchsia",Y
2887.0,42.0,Female,Hat,Accessories,33.0,Utah,L,Blue,Spring,4.2,No,Free Shipping,0,No,29.0,PayPal,Weekly,2887.0,purchase,2023-12-16,08:00:00,"Wild Republic Shark, Octopus Trucks, Ocean Party Supplies, Aquatic Toy, Sandbox Toys, 2 Pack",Y
2888.0,23.0,Female,Sandals,Footwear,28.0,Kentucky,L,Blue,Winter,2.8,No,Express,0,No,12.0,Cash,Bi-Weekly,2888.0,purchase,2023-12-17,08:00:00,Pirate Heart Eye Patch | 12 Ct.,Y
2889.0,70.0,Female,Hoodie,Clothing,42.0,Wisconsin,L,Green,Spring,5.0,No,2-Day Shipping,0,No,25.0,Debit Card,Quarterly,2889.0,view,2023-12-18,08:00:00,Roma Costume 1 Piece Darling Devil Costume,Y
2890.0,64.0,Female,Sunglasses,Accessories,43.0,Minnesota,M,Charcoal,Fall,3.3,No,Store Pickup,0,No,21.0,Venmo,Annually,2890.0,like,2023-12-19,08:00:00,"Qualatex Foil Balloon 37932 RETIREMENT COLORFUL BURSTS, 18"", Multicolored",Y
2891.0,39.0,Female,Jeans,Clothing,55.0,North Dakota,M,Violet,Winter,3.7,No,Free Shipping,0,No,23.0,Credit Card,Monthly,2891.0,view,2023-12-20,08:00:00,LeapFrog Mr. Pencil's ABC Backpack (Frustration Free Packaging),Y
2892.0,47.0,Female,T-shirt,Clothing,73.0,Ohio,XL,Black,Winter,2.5,No,Free Shipping,0,No,10.0,PayPal,Monthly,2892.0,like,2023-12-21,08:00:00,"Franco Kids Bedding Super Soft Reversible Comforter, Twin/Full Size 72” x 86”, Batman",Y
2893.0,22.0,Female,Dress,Clothing,39.0,Nevada,M,Teal,Spring,3.2,No,Standard,0,No,47.0,Credit Card,Monthly,2893.0,like,2023-12-22,08:00:00,"Tektrum 3 Piece 3pc Duvet Cover Set with Button Enclosure - 1800 Supreme Collection Super Soft Hotel Luxury Top Quality Durable 100 GSM Brushed Microfiber, Wrinkle & Fade Resistant - Grey, Queen Size",Y
2894.0,69.0,Female,Belt,Accessories,20.0,Kentucky,S,Orange,Spring,3.1,No,Free Shipping,0,No,44.0,Debit Card,Every 3 Months,2894.0,purchase,2023-12-23,08:00:00,"Melissa & Doug Scratch Art Box of Rainbow Mini Notes - The Original (Arts & Crafts, Wooden Stylus, 125 Count, Great Gift for Girls and Boys - Best for 4, 5, 6 Year Olds and Up)",Y
2895.0,35.0,Female,Jewelry,Accessories,32.0,Kentucky,S,Brown,Spring,3.5,No,Standard,0,No,41.0,Venmo,Annually,2895.0,view,2023-12-24,08:00:00,The Incredibles 2 Jack-Jack Plush-Figure Features Lights & Sounds and Comes with Raccoon Toy,Y
2896.0,56.0,Female,Hoodie,Clothing,86.0,Montana,L,Green,Summer,4.6,No,Standard,0,No,29.0,Bank Transfer,Monthly,2896.0,like,2023-12-25,08:00:00,"L.O.L. Surprise! 550E Rechargeable Electric Scooter - Ride On Ul 2272 Certified, Multicolor",Y
2897.0,30.0,Female,Blouse,Clothing,91.0,Delaware,M,Silver,Summer,3.3,No,Free Shipping,0,No,2.0,Venmo,Every 3 Months,2897.0,purchase,2023-12-26,08:00:00,Noch 34851 Tunnel Portal Single Gray N Scale Model Kit,Y
2898.0,43.0,Female,Jacket,Outerwear,59.0,Montana,L,Violet,Fall,2.5,No,Free Shipping,0,No,2.0,Cash,Fortnightly,2898.0,purchase,2023-12-27,08:00:00,Privateer Press Warmachine - Retribution of Scyrah - Ghost Sniper Solo Model Kit,Y
2899.0,23.0,Female,Sneakers,Footwear,33.0,New Jersey,XL,Peach,Summer,4.6,No,Express,0,No,29.0,Credit Card,Annually,2899.0,view,2023-12-28,08:00:00,Elmo Deluxe Plush,Y
2900.0,50.0,Female,Boots,Footwear,64.0,Nebraska,M,Gold,Spring,4.2,No,2-Day Shipping,0,No,22.0,Bank Transfer,Fortnightly,2900.0,like,2023-01-01,00:00:00,"Delta Children Deluxe Multi-Bin Toy Organizer & Kids Table and Chair Set, Grey/Blue",N
2901.0,41.0,Female,Blouse,Clothing,67.0,Maryland,XL,Violet,Winter,4.0,No,Standard,0,No,23.0,Cash,Bi-Weekly,2901.0,view,2022-12-28,10:00:00,"Bachmann Industries SceneScapes Pull Apart Static Wild Grass, Medium Green/Gold, 6mm",Y
2902.0,41.0,Female,Blouse,Clothing,43.0,Alabama,L,Olive,Winter,2.6,No,Free Shipping,0,No,46.0,Credit Card,Quarterly,2902.0,like,2022-12-29,10:00:00,A Game of Thrones LCG Second Edition: House Stark Deck,Y
2903.0,27.0,Female,Boots,Footwear,32.0,North Carolina,S,Orange,Spring,4.6,No,Standard,0,No,19.0,PayPal,Bi-Weekly,2903.0,like,2022-12-30,10:00:00,"Idea Nuova Emoji Bling Bed in A Bag, Full, Multi",Y
2904.0,38.0,Female,Scarf,Accessories,39.0,Delaware,S,Teal,Spring,3.5,No,2-Day Shipping,0,No,24.0,Credit Card,Every 3 Months,2904.0,purchase,2022-12-31,10:00:00,Educational Insights Hot Dots Getting Ready for 1st Grade,Y
2905.0,41.0,Female,Sandals,Footwear,41.0,Iowa,M,Gray,Spring,4.0,No,2-Day Shipping,0,No,43.0,Venmo,Monthly,2905.0,view,2023-01-01,10:00:00,"Eureka Back to School Red and White Dr. Seuss Striped Paper Letters, 130pc, 1.31'' x 1.75''",Y
2906.0,58.0,Female,Sunglasses,Accessories,53.0,New York,L,Black,Winter,4.8,No,Standard,0,No,14.0,Debit Card,Fortnightly,2906.0,like,2023-01-02,10:00:00,GUND Baby Toothpick Mouse Teether Lovey,Y
2907.0,58.0,Female,Coat,Outerwear,27.0,Virginia,M,Indigo,Spring,3.9,No,Standard,0,No,7.0,Venmo,Annually,2907.0,purchase,2023-01-03,10:00:00,Fairy Land Cuties Surprise Doll Collectible with 3 Layers of Foil to Peel and Find 6 Accessories (Mystery Pack 8) 4-Pack,Y
2908.0,19.0,Female,Sunglasses,Accessories,82.0,Maryland,XL,Lavender,Summer,3.7,No,Next Day Air,0,No,50.0,PayPal,Bi-Weekly,2908.0,purchase,2023-01-04,10:00:00,Imperial Kids Card Game - Go Fish,Y
2909.0,43.0,Female,Blouse,Clothing,87.0,Texas,M,Beige,Winter,3.1,No,Store Pickup,0,No,15.0,Debit Card,Every 3 Months,2909.0,view,2023-01-05,10:00:00,Hot Wheels Race N Crash Mach Speeder,Y
2910.0,27.0,Female,Backpack,Accessories,78.0,Louisiana,M,Indigo,Winter,3.0,No,Next Day Air,0,No,40.0,Credit Card,Every 3 Months,2910.0,like,2023-01-06,10:00:00,Elena Scepter,Y
